,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Report"" for : ANDAMAN AND NICOBAR ISLANDS for year 2016-2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assessment Year,2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top View,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
View,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computation Type,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.No,STATE,DISTRICT,ASSESSMENT UNIT,Rainfall (mm),,,,Total Geographical Area (ha),,,,,,Ground Water Recharge (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inflows and Outflows (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Ground water Recharge (ham),,,,Environmental Flows (ham),,,,Annual Extractable Ground water Resource (ham),,,,Ground Water Extraction for all uses (ha.m),,,,,,,,,,,,,,,,Stage of Ground Water Extraction (%),,,,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),,,,Net Annual Ground Water Availability for Future Use (ham),,,,Quality Tagging,,,,,,Additional Potential Resources Under Specific Conditions(ham),,,Coastal Areas,,,,In-Storage Unconfined Ground Water Resources(ham),,Total Ground Water Availability in Unconfined Aquifier (ham),,Dynamic Confined Ground Water Resources(ham),,In-Storage Confined Ground Water Resources(ham),,Total Confined Ground Water Resources (ham),,Dynamic Semi Confined Ground Water Resources (ham),,In-Storage Semi Confined Ground Water Resources (ham),,Total Semi-Confined Ground Water Resources (ham),,Total Ground Water Availability in the area (ham),
,,,,,,,,Recharge Worthy Area (ha),,,,Hilly Area,Total,Rainfall Recharge,,,,Canals,,,,Surface Water Irrigation,,,,Ground Water Irrigation,,,,Tanks and Ponds,,,,Water Conservation Structure,,,,Pipelines,,,,Sewages and Flash Flood Channels,,,,C,NC,PQ,Total,Base Flow,,,,Stream Recharges,,,,Lateral Flows,,,,Vertical Flows,,,,Evaporation,,,,Transpiration,,,,Evapotranspiration,,,,C,NC,PQ,Total,,,,,,,,,,,,,Domestic,,,,Industrial,,,,Irrigation,,,,C,NC,PQ,Total,,,,,,,,,,,,,Major Parameter Present,,,Other Parameters Present,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,JHARKHAND,PALAMAU,,0,0,0,0,0,0,0,0,0,0,,,,32617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38106,,,,3127,,,,34979,,,,3406,,,,50,,,,6358,,,,9814,,,,28,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
216,JHARKHAND,RAMGARH,,0,0,0,0,0,0,0,0,0,0,,,,9942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11451,,,,1111,,,,10340,,,,2741,,,,3147,,,,1405,,,,7293,,,,71,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
217,JHARKHAND,RANCHI,,0,0,0,0,0,0,0,0,0,0,,,,37190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42271,,,,3449,,,,38822,,,,3574,,,,1471,,,,7898,,,,12943,,,,33,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
218,JHARKHAND,SAHEBGANJ,,0,0,0,0,0,0,0,0,0,0,,,,20863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23863,,,,2358,,,,21505,,,,2423,,,,41,,,,1147,,,,3610,,,,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
219,JHARKHAND,SARAIKELA KHARSAWAN,,0,0,0,0,0,0,0,0,0,0,,,,11677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14106,,,,1271,,,,12835,,,,2020,,,,1118,,,,927,,,,4065,,,,32,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
220,JHARKHAND,SIMDEGA,,0,0,0,0,0,0,0,0,0,0,,,,29637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32599,,,,2610,,,,29989,,,,928,,,,0,,,,1807,,,,2735,,,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
221,JHARKHAND,WEST SINGHBHUM,,0,0,0,0,0,0,0,0,0,0,,,,28496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33170,,,,3031,,,,30140,,,,2657,,,,70,,,,1528,,,,4255,,,,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
222,KARNATAKA,Bagalkot,,510,1140,0,3422,235729,454323,0,690052,0,690052,4767,9966,,14732,42,0,,42,4531,32527,,37058,1029,8464,,9494,44,114,,157,,,,,,,,,,,,,10413,51071,,61484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10413,51071,,61484,1003,5104,,12169,9410,45967,,110073,594,2947,,8181,0,0,,0,4966,38611,,101647,5561,41558,,109828,59,90,,100,2712,6577,,21110,4508,11608,,16116,,,,,,,,,,,,,,0,,55377,,,,,,,,,,,,,,55377,0
223,KARNATAKA,Ballari,,943,732,0,2457,195155,494237,0,689392,0,689392,7346,21393,,28738,597,0,,597,11313,2273,,13587,792,4508,,5301,0,650,,650,,,,,,,,,,,,,20048,28825,,48873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20048,28825,,48873,1687,2847,,11160,18361,25978,,105822,372,2312,,6869,0,0,,0,3596,20594,,65970,3968,22905,,72839,22,88,,69,1646,3326,,10635,13119,4610,,17730,,,,,,,,,,,,,,0,,44339,,,,,,,,,,,,,,44339,0
224,KARNATAKA,Belagavi,,711,3440,0,11617,392480,791562,0,1184042,0,1184042,7970,25110,,33080,33,0,,33,6733,76786,,83519,2255,20325,,22580,1302,347,,1649,,,,,,,,,,,,,18293,122568,,140861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18293,122568,,140861,1780,12128,,57202,16513,110440,,519210,1421,13448,,62869,0,0,,0,10773,85288,,396838,12194,98735,,459707,74,89,,89,6386,30169,,147744,2760,18503,,21264,,,,,,,,,,,,,,0,,126953,,,,,,,,,,,,,,126953,0
225,KARNATAKA,Bengaluru (Rural),,0,550,0,1471,0,297898,0,297898,0,297898,,12955,,12955,,0,,,,1787,,1787,,5621,,5621,,913,,913,,,,,,,,,,,,,,21275,,21275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21275,,21275,,2128,,5532,,19148,,49785,,2002,,4461,,0,,0,,30650,,73706,,32652,,78167,,171,,157,,2161,,4932,,0,,0,,,,,,,,,,,,,,0,,19148,,,,,,,,,,,,,,19148,0
226,KARNATAKA,Bengaluru (Urban),,0,457,0,1101,0,51757,0,51757,0,51757,,2669,,2669,,0,,,,218,,218,,914,,914,,213,,213,,,,,,,,,,,,,,4013,,4013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013,,4013,,401,,958,,3612,,8620,,542,,1182,,0,,0,,6093,,13931,,6636,,15112,,184,,175,,542,,1182,,0,,0,,,,,,,,,,,,,,0,,3612,,,,,,,,,,,,,,3612,0
227,KARNATAKA,Bengaluru South,,22,1250,0,4197,2013,315159,0,317172,0,317172,73,14523,,14595,33,0,,33,299,6667,,6966,51,6107,,6158,11,665,,676,,,,,,,,,,,,,467,27961,,28427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,27961,,28427,47,2796,,8840,420,25165,,79559,2,2015,,6713,0,0,,0,205,29247,,89231,207,31263,,95944,49,124,,121,7,2730,,9171,208,420,,628,,,,,,,,,,,,,,0,,25585,,,,,,,,,,,,,,25585,0
228,KARNATAKA,Bidar,,918,2847,0,10796,12742,461093,0,473835,0,473835,457,14757,,15214,2,0,,2,93,2761,,2854,261,2398,,2659,23,283,,307,,,,,,,,,,,,,837,20200,,21036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,20200,,21036,84,2020,,6678,753,18180,,60098,2,1240,,4041,0,0,,0,1281,13006,,44241,1284,14246,,48282,170,78,,80,9,2781,,9058,50,5600,,5650,,,,,,,,,,,,,,0,,18933,,,,,,,,,,,,,,18933,0
229,KARNATAKA,Chamarajanagara,,884,7147,0,32442,61641,498566,0,560207,0,560207,2594,18880,,21474,315,0,,315,3020,8,,3028,1850,4681,,6531,67,325,,392,,,,,,,,,,,,,7846,23894,,31740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7846,23894,,31740,759,2298,,7417,7087,21596,,70914,360,3099,,9414,0,0,,0,7413,24406,,73760,7773,27504,,83174,110,127,,117,1479,6543,,18753,180,1060,,1240,,,,,,,,,,,,,,0,,28683,,,,,,,,,,,,,,28683,0
230,KARNATAKA,Chikkaballapura,,0,1160,0,3141,0,352441,0,352441,0,352441,,14691,,14691,,0,,,,4588,,4588,,7490,,7490,,2763,,2763,,,,,,,,,,,,,,29532,,29532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29532,,29532,,2953,,6758,,26579,,60819,,2886,,6494,,0,,0,,49761,,120943,,52647,,127437,,198,,210,,2886,,6494,,750,,750,,,,,,,,,,,,,,0,,26579,,,,,,,,,,,,,,26579,0
231,KARNATAKA,Chikkamagaluru,,157,2983,0,11967,7561,705863,0,713424,0,713424,418,65679,,66096,1707,0,,1707,1063,7650,,8713,57,7184,,7241,2,875,,878,,,,,,,,,,,,,3247,81388,,84635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247,81388,,84635,325,8028,,30238,2922,73360,,274632,95,2701,,9228,0,0,,0,228,30746,,96614,323,33447,,105843,11,46,,39,395,4827,,15850,2299,41671,,43970,,,,,,,,,,,,,,0,,76282,,,,,,,,,,,,,,76282,0
232,KARNATAKA,Chitradurga,,25,1352,0,4879,885,867701,0,868585,0,868585,39,33709,,33748,0,0,,0,13,3667,,3680,98,9069,,9167,0,1950,,1950,,,,,,,,,,,,,149,48395,,48544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,48395,,48544,15,4770,,17937,135,43624,,162816,8,4475,,14865,0,0,,0,391,47485,,202115,398,51959,,216980,296,119,,133,33,5409,,18601,0,4546,,4546,,,,,,,,,,,,,,0,,43759,,,,,,,,,,,,,,43759,0
233,KARNATAKA,Dakshina Kannada,,0,7722,0,22637,0,472833,0,472833,0,472833,,66790,,66790,,0,,,,227,,227,,5615,,5615,,11,,11,,,,,,,,,,,,,,72643,,72643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72643,,72643,,5961,,16361,,66682,,178004,,3448,,9243,,0,,0,,22492,,54683,,25940,,63925,,39,,36,,7551,,20234,,36673,,36673,,,,,,,,,,,,,,0,,66682,,,,,,,,,,,,,,66682,0
234,KARNATAKA,Davanagere,,639,900,0,3367,132754,562073,0,694827,0,694827,6034,25289,,31322,1370,0,,1370,16041,1773,,17814,2701,8246,,10947,157,628,,785,,,,,,,,,,,,,26302,35936,,62238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26302,35936,,62238,2630,3571,,15717,23672,32365,,141904,471,2900,,9518,0,0,,0,14884,44847,,172454,15355,47747,,181972,65,148,,128,2079,5095,,18916,7105,1186,,8291,,,,,,,,,,,,,,0,,56037,,,,,,,,,,,,,,56037,0
235,KARNATAKA,Dharwad,,1002,621,0,2027,74758,346370,0,421128,0,421128,2923,14914,,17837,0,0,,0,139,7752,,7891,341,2640,,2981,50,55,,106,,,,,,,,,,,,,3455,25361,,28815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,25361,,28815,345,2520,,6686,3109,22841,,60494,433,992,,3034,0,0,,0,2133,12200,,32954,2565,13191,,35988,83,58,,59,1920,2181,,8484,264,8838,,9102,,,,,,,,,,,,,,0,,25950,,,,,,,,,,,,,,25950,0
236,KARNATAKA,Gadag,,777,846,0,2130,118153,355358,0,473511,0,473511,3186,12129,,15315,0,0,,0,384,12200,,12584,618,5463,,6081,33,422,,455,,,,,,,,,,,,,4221,30214,,34435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221,30214,,34435,409,2483,,5353,3812,27731,,58431,425,1939,,4563,0,0,,0,2793,23842,,48498,3218,25781,,53060,84,93,,91,1874,3204,,8601,112,4226,,4338,,,,,,,,,,,,,,0,,31543,,,,,,,,,,,,,,31543,0
237,KARNATAKA,Hassan,,449,1149,0,3645,74212,567448,0,641660,0,641660,3126,29083,,32209,1237,0,,1237,10680,8642,,19322,892,9367,,10259,308,1134,,1443,,,,,,,,,,,,,16244,48226,,64470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16244,48226,,64470,1624,4823,,16768,14619,43404,,150909,210,3266,,8854,0,0,,0,4423,38140,,115600,4633,41406,,124454,32,95,,82,939,6221,,17654,9257,11014,,20271,,,,,,,,,,,,,,0,,58023,,,,,,,,,,,,,,58023,0
238,KARNATAKA,Haveri,,647,585,0,1717,37072,418780,0,455852,0,455852,2070,23142,,25212,344,0,,344,14751,13423,,28174,1623,5081,,6704,812,620,,1432,,,,,,,,,,,,,19600,42267,,61867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600,42267,,61867,1960,4200,,10468,17640,38067,,95006,390,1911,,4224,0,0,,0,6492,23423,,54905,6881,25334,,59129,39,67,,62,1730,2969,,7376,9418,12986,,22404,,,,,,,,,,,,,,0,,55707,,,,,,,,,,,,,,55707,0
239,KARNATAKA,Kalburgi,,1748,1336,0,4786,157482,892678,0,1050160,0,1050160,6670,22935,,29605,21,0,,21,1468,1354,,2822,157,4289,,4447,15,219,,234,,,,,,,,,,,,,8332,28797,,37129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8332,28797,,37129,648,2880,,9852,7684,25917,,94213,53,3968,,12068,0,0,,0,582,17221,,48095,635,21189,,60163,8,82,,64,245,8961,,27428,6857,5711,,12567,,,,,,,,,,,,,,0,,33601,,,,,,,,,,,,,,33601,0
240,KARNATAKA,Kodagu,,1463,4136,0,14430,2147,327564,0,329711,0,329711,246,29484,,29730,40,0,,40,389,1614,,2003,77,1737,,1814,12,276,,287,,,,,,,,,,,,,763,33111,,33874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,33111,,33874,76,3311,,6488,686,29800,,58388,9,1792,,3544,0,0,,0,307,8751,,19575,316,10543,,23119,46,35,,40,50,4556,,8583,329,17301,,17630,,,,,,,,,,,,,,0,,30486,,,,,,,,,,,,,,30486,0
241,KARNATAKA,Kolara,,0,1514,0,3682,0,396484,0,396484,0,396484,,17259,,17259,,0,,,,491,,491,,15044,,15044,,5323,,5323,,,,,,,,,,,,,,38117,,38117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38117,,38117,,3812,,9511,,34306,,85595,,5695,,12188,,0,,0,,93211,,253050,,98907,,265239,,288,,310,,5695,,12188,,0,,0,,,,,,,,,,,,,,0,,34306,,,,,,,,,,,,,,34306,0
242,KARNATAKA,Koppal,,662,734,0,2817,83052,409848,0,492900,0,492900,1903,15492,,17396,249,0,,249,11802,14144,,25946,372,7012,,7384,0,227,,227,,,,,,,,,,,,,14326,36876,,51202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14326,36876,,51202,1433,3599,,11903,12894,33277,,111601,278,1664,,4919,0,0,,0,1488,28048,,77026,1766,29712,,81944,14,89,,73,1266,3777,,12376,10140,5524,,15665,,,,,,,,,,,,,,0,,46171,,,,,,,,,,,,,,46171,0
243,KARNATAKA,Mandya,,582,945,0,2850,243577,179302,0,422878,0,422878,8018,6260,,14278,2967,0,,2967,30570,23660,,54230,5361,6843,,12204,1380,431,,1811,,,,,,,,,,,,,48296,37194,,85490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48296,37194,,85490,4823,3719,,22211,43473,33475,,200090,1274,1161,,6126,0,0,,0,17057,27986,,110821,18331,29147,,116947,42,87,,58,5834,2474,,22414,20583,9953,,30536,,,,,,,,,,,,,,0,,76948,,,,,,,,,,,,,,76948,0
244,KARNATAKA,Mysuru,,1201,1825,0,5830,120897,418905,0,539801,0,539801,5636,20689,,26325,879,0,,879,10689,5473,,16163,1113,3649,,4762,99,409,,508,,,,,,,,,,,,,18416,30221,,48637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18416,30221,,48637,1842,3022,,10752,16575,27198,,96765,854,11327,,34462,0,0,,0,5203,19908,,62689,6057,31235,,97151,37,115,,100,4264,44490,,140570,7936,7034,,14971,,,,,,,,,,,,,,0,,43773,,,,,,,,,,,,,,43773,0
245,KARNATAKA,Raichur,,1049,1980,0,6607,232011,506131,0,738142,0,738142,8279,18404,,26683,898,0,,898,23616,8786,,32402,3093,5597,,8690,19,221,,240,,,,,,,,,,,,,35905,33008,,68913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35905,33008,,68913,3591,3267,,16337,32315,29741,,149411,951,2849,,10087,0,0,,0,9278,22388,,72957,10230,25237,,83043,32,85,,56,4680,6794,,28904,19353,2884,,22237,,,,,,,,,,,,,,0,,62056,,,,,,,,,,,,,,62056,0
246,KARNATAKA,Shivamogga,,519,2386,0,7939,23735,681669,0,705404,0,705404,1357,55723,,57080,1081,0,,1081,3500,11174,,14674,445,6560,,7005,32,1311,,1343,,,,,,,,,,,,,6415,74768,,81184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415,74768,,81184,642,6587,,21319,5774,68181,,203882,140,2775,,9111,0,0,,0,1779,26967,,78038,1919,29742,,87150,33,44,,43,581,5719,,19782,3628,36181,,39809,,,,,,,,,,,,,,0,,73955,,,,,,,,,,,,,,73955,0
247,KARNATAKA,Tumakuru,,886,1196,0,3689,205337,837466,0,1042803,0,1042803,7766,34354,,42120,496,0,,496,5859,10154,,16013,970,16163,,17133,1656,1948,,3604,,,,,,,,,,,,,16748,62618,,79366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16748,62618,,79366,1570,6262,,20497,15178,56356,,188673,127,5933,,18003,0,0,,0,6018,65773,,179619,6145,71706,,197622,40,127,,105,573,9381,,29403,9390,2344,,11734,,,,,,,,,,,,,,0,,71535,,,,,,,,,,,,,,71535,0
248,KARNATAKA,Udupi,,0,6534,0,17325,0,338138,0,338138,0,338138,,56824,,56824,,0,,,,1001,,1001,,2790,,2790,,5,,5,,,,,,,,,,,,,,60620,,60620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60620,,60620,,5026,,14101,,55594,,143975,,4159,,10022,,0,,0,,11168,,31540,,15328,,41561,,28,,29,,9037,,21722,,35388,,35388,,,,,,,,,,,,,,0,,55594,,,,,,,,,,,,,,55594,0
249,KARNATAKA,Uttara Kannada,,0,4341,0,13341,0,1150066,0,1150066,0,1150066,,94319,,94319,,0,,,,40333,,40333,,7315,,7315,,798,,798,,,,,,,,,,,,,,142766,,142766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142766,,142766,,13571,,34516,,129195,,334559,,5546,,13504,,0,,0,,29888,,79334,,35434,,92838,,27,,28,,11929,,29121,,87378,,87378,,,,,,,,,,,,,,0,,129195,,,,,,,,,,,,,,129195,0
250,KARNATAKA,Vijayapura,,1463,2028,0,9626,223419,839457,0,1062876,0,1062876,4741,19270,,24010,181,0,,181,5228,4463,,9690,1290,3897,,5187,33,265,,298,,,,,,,,,,,,,11473,27894,,39367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11473,27894,,39367,1147,2789,,13253,10325,25105,,119279,664,2876,,11838,0,0,,0,5267,25447,,112296,5931,28323,,124134,57,113,,104,2314,6490,,28376,3318,4455,,7774,,,,,,,,,,,,,,0,,35430,,,,,,,,,,,,,,35430,0
251,KARNATAKA,Yadgir,,1726,2143,0,6710,276491,229837,0,506328,0,506328,8918,9250,,18168,505,0,,505,18088,4088,,22176,1014,2967,,3981,65,375,,440,,,,,,,,,,,,,28590,16679,,45269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28590,16679,,45269,2849,1668,,12013,25741,15011,,108618,552,1484,,5521,0,0,,0,2999,11921,,37078,3551,13405,,42599,14,89,,39,2455,3043,,15762,20326,1280,,21606,,,,,,,,,,,,,,0,,40752,,,,,,,,,,,,,,40752,0
252,KERALA,ALAPPUZHA,,0,0,0,0,0,0,0,0,0,0,,,,32955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43920,,,,3463,,,,40457,,,,9424,,,,258,,,,3983,,,,13665,,,,34,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
253,KERALA,ERNAKULAM,,0,0,0,0,0,0,0,0,0,0,,,,41598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55503,,,,5550,,,,49953,,,,12848,,,,185,,,,8863,,,,21895,,,,44,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
254,KERALA,IDUKKI,,0,0,0,0,0,0,0,0,0,0,,,,18619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20682,,,,2068,,,,18614,,,,4558,,,,13,,,,6296,,,,10866,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
255,KERALA,KANNUR,,0,0,0,0,0,0,0,0,0,0,,,,38939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45839,,,,4584,,,,41255,,,,9877,,,,20,,,,8888,,,,18785,,,,46,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
256,KERALA,KASARGOD,,0,0,0,0,0,0,0,0,0,0,,,,26319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31750,,,,3175,,,,28575,,,,6293,,,,14,,,,16451,,,,22758,,,,80,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
257,KERALA,KOLLAM,,0,0,0,0,0,0,0,0,0,0,,,,32817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36847,,,,3554,,,,33294,,,,11098,,,,17,,,,5351,,,,16466,,,,49,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
258,KERALA,KOTTAYAM,,0,0,0,0,0,0,0,0,0,0,,,,34491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41615,,,,4162,,,,37454,,,,8361,,,,0,,,,5243,,,,13604,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
259,KERALA,KOZHIKKODE,,0,0,0,0,0,0,0,0,0,0,,,,32355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34013,,,,3401,,,,30612,,,,12682,,,,1,,,,5078,,,,17762,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
260,KERALA,MALAPPURAM,,0,0,0,0,0,0,0,0,0,0,,,,43372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52281,,,,5228,,,,47053,,,,21514,,,,0,,,,10113,,,,31627,,,,67,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
261,KERALA,PALAKKAD,,0,0,0,0,0,0,0,0,0,0,,,,34791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65715,,,,6572,,,,59144,,,,13390,,,,572,,,,19421,,,,33382,,,,56,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
262,KERALA,PATHANAMTHITTA,,0,0,0,0,0,0,0,0,0,0,,,,24643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28309,,,,2725,,,,25583,,,,5521,,,,0,,,,3927,,,,9449,,,,37,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
263,KERALA,THIRUVANANTHAPURAM,,0,0,0,0,0,0,0,0,0,0,,,,26201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29485,,,,2515,,,,26970,,,,11784,,,,2,,,,5429,,,,17216,,,,64,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
264,KERALA,THRISSUR,,0,0,0,0,0,0,0,0,0,0,,,,47190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65227,,,,6178,,,,59048,,,,12668,,,,39,,,,21349,,,,34056,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
